,index,body,Target,Date,I(positive),I(neutral),I(negative),I(positive)*score,I(neutral)*score,I(negative)*score
2986,25430,tesla wasnt the capital raise to build the model 3 not for buying scty hmm,1,2016-06-21 21:56:34,0,1,0,0.0,0.5135658979415894,0.0
2987,33668,tesla nice downward continuation,1,2018-11-23 16:15:40,0,1,0,0.0,0.8893483281135559,0.0
2988,23858,idra reviews updated thursday march 12 2015 70725 pm acad tesla syn alxn,1,2015-03-12 23:48:43,0,1,0,0.0,0.8793877363204956,0.0
2989,3488,i think some asian investor existing one like tencent or new names seduced by musks promises is their last option maybe coupled to a china gigafactoryeven so the planned carbattery factory will swallow that immediately gf1 alone is now 345 billion for tesla,0,2018-05-16 01:16:33,0,1,0,0.0,0.8536935448646545,0.0
2990,21476,no apologybac was doing these reach around manipulations with tesla last year when i was there they since stopped its musk showbiz,0,2017-09-14 20:49:00,0,1,0,0.0,0.8958103060722351,0.0
2991,1576,120 cars tesla cars in china,1,2015-02-10 20:24:10,0,0,1,0.0,0.0,0.5933123826980591
2992,34499,tesla what a weapon just goes to show you dont need size if you trade it right absolute monster trading,1,2018-01-08 17:34:39,0,0,1,0.0,0.0,0.7548488974571228
2993,32542,tesla down 8 in the premarket,1,2015-02-12 12:11:48,1,0,0,0.6897144913673401,0.0,0.0
2994,18396,emylers agg ishares barclays aggregate bond fund changeagg jnk tesla pg agg sto,1,2015-06-23 03:33:16,0,1,0,0.0,0.8423359990119934,0.0
2995,1603,i think the model x and s are solid cars its the m3 that is the shitshow and a lot of x and s series are coming off lease which is going to be a challenge for tesla,0,2018-08-27 12:25:41,0,1,0,0.0,0.7472907304763794,0.0
2996,23536,tesla see if 333 now becomes support,0,2018-06-11 19:04:25,0,0,1,0.0,0.0,0.8011384010314941
2997,21724,musk already tried1 passing additional incentive for 35k tm evs in california failed2 getting money from turks nice try with erdogan running out or money himself3 raising funds for boring co projects to spend at least a part on tslanothing worked out so far,1,2018-03-28 15:17:47,0,0,1,0.0,0.0,0.7202919125556946
2998,38188,watching tesla and jdst for swing entries at close today,1,2018-01-05 20:06:18,1,0,0,0.518778920173645,0.0,0.0
2999,585,4th good tesla article today,0,2016-09-26 19:18:25,0,1,0,0.0,0.7937659025192261,0.0
3000,18842,tesla showrooms are tiny in comparison placed in high traffic malls service centers in lowpriced land areas its a better model tesla,1,2017-05-25 18:42:58,0,1,0,0.0,0.9282519221305847,0.0
3001,8647,try our swing trading service built for individuals who want to trade longerterm timeframes around their fulltime careers find out more here amzn nvda tesla baba,0,2018-09-17 23:55:06,0,1,0,0.0,0.8289265036582947,0.0
3002,32692,tesla as we stay fixated on the cars production numbers energy division will slowly but surely rise,0,2018-11-13 16:47:17,0,1,0,0.0,0.8947824835777283,0.0
3003,29653,waiting with bells on tesla tslaq,0,2018-05-18 01:33:02,1,0,0,0.5028929710388184,0.0,0.0
3004,21790,tesla cant pump lol it supposed to be 266 right now not 245,0,2015-09-30 13:58:40,0,0,1,0.0,0.0,0.8238999843597412
3005,15421,why its a good time to play the teslasolarcity merger scty tesla itsagoodtimetoplaytheteslasolarcitymerger via,0,2016-09-27 23:50:34,0,1,0,0.0,0.936189591884613,0.0
3006,13648,this hurts my brain and my heart,0,2018-11-26 21:36:43,0,0,1,0.0,0.0,0.4797350764274597
3007,31527,try our swing trading service built for individuals who want to trade longerterm timeframes around their fulltime careers find out more here tesla aapl wfc sq,0,2018-07-21 18:55:08,0,1,0,0.0,0.8916083574295044,0.0
3008,17227,tyht low rsi spiked to 34 before is ready to bounce get in make x hmny fb nflx mfst baba aapl tesla ge dis ibm xom bac cxw,0,2016-11-10 12:00:27,0,1,0,0.0,0.5458818078041077,0.0
3009,25587,critical survey tesla tesla versus the competition p583583,0,2018-03-24 18:32:17,0,1,0,0.0,0.8243814706802368,0.0
3010,8331,now offering 7 day free trial to options day trading team room or twtr feed celg aapl nflx tesla amzn googl,0,2018-08-21 19:45:09,1,0,0,0.5215727090835571,0.0,0.0
3011,4199,f gm hmc bmw fcau tesla sales ramping up mbly tech dominant tried and true bought another one,0,2015-10-03 15:43:06,0,0,1,0.0,0.0,0.6076409220695496
3012,5687,tesla well today we got the drop into the 190s is it about to bottom or going lower via,1,2015-03-26 20:06:48,1,0,0,0.6161060333251953,0.0,0.0
3013,39892,spx nasdaq esf nqf zbf clf gcf djia aapl jpm googl amzn nflx amzn tesla nvda baba al brooks on investing and trading,0,2017-02-26 20:22:14,0,1,0,0.0,0.920810341835022,0.0
3014,27234,i doubt tesla could go green todaybut if it did that would be a hell of a retest of that gap,0,2018-10-05 13:56:00,0,0,1,0.0,0.0,0.6837678551673889
3015,22643,1 to 4 trade alerts with 50 to 100 profit potential everyday try our team fb nflx amzn amd tesla wynn gs,1,2018-09-07 14:45:13,0,0,1,0.0,0.0,0.8084079027175903
3016,20158,elonmusk has a secret second floor at the tesla factory heres some clues what happen there tesla teslamotors,0,2017-10-26 09:48:54,0,0,1,0.0,0.0,0.7522225975990295
3017,25272,tesla thats the kind of candles you expect to see in a serious downtrend we really not there yet but some stocks behaving that way,0,2016-02-02 21:16:25,0,1,0,0.0,0.8291484117507935,0.0
3018,12104,remember how neighbors would share mowers tools etc wishes he lived next to tomsosonoff he would use his tesla,0,2016-04-28 12:20:45,0,1,0,0.0,0.8662922978401184,0.0
3019,17911,chinas roadstraddling superbus is up running roadstraddlingsuperbusisupandrunning check underneathmaybe this is where the 5150 missing tesla s are,0,2016-08-04 15:30:12,0,1,0,0.0,0.8062596321105957,0.0
3020,35163,sounds as intelligent as re tslaum strong sell 33 pt increase to 210 and btw we might be 400 pts lightaapl,0,2017-09-13 14:42:06,0,0,1,0.0,0.0,0.43304160237312317
3021,7915,on why the fools buying tesla puts was an insanely bad idea a month ago fundingsecured tesla,1,2018-09-08 16:42:48,0,1,0,0.0,0.777845561504364,0.0
3022,25501,pic the argument there are so many reasons tesla is a loser tslaq,1,2018-10-10 19:01:10,0,1,0,0.0,0.9089547395706177,0.0
3023,15740,chanos says he is waiting for tesla to show profits to cover so fang growth rate profits getting run over by freight train tesla,1,2017-06-07 17:41:04,0,0,1,0.0,0.0,0.669255793094635
3024,35709,lnkd linkedin corp 52wk lowlnkd ctle tesla tesla lnkd stockmarket nasdaq,1,2015-09-11 16:41:17,0,0,1,0.0,0.0,0.6615878939628601
3025,32867,localcoinswap a community focused cryptocurrency exchange gld xauusd tesla barc lyg jpm c gbtc sq amzn coin aapl spy nflx nvda mu opec usd jpy eur usoil ukoil,0,2018-03-03 07:11:23,0,0,1,0.0,0.0,0.8781754970550537
3026,14290,morning most tweeted big caps check out gambiste top 10 twtr tesla sq ts ntap hst anet foxa snap bby top10mosttweetedbigcaps29,1,2017-11-16 12:20:06,0,0,1,0.0,0.0,0.8980250358581543
3027,2360,tesla hullabaloo death cross 8 since mentioned,1,2016-07-11 13:53:17,0,0,1,0.0,0.0,0.9135021567344666
3028,31771,suspect those who think crazy poltics bad or market topped have done am sell near opening trades like nflx baba nvda tesla amzn,1,2017-01-30 14:58:34,0,1,0,0.0,0.557396650314331,0.0
3029,35166,by popular demand the weekly look at the enron overlay chart i mean if he can joke about being bankwupt surely us mere mortals can as well tesla ps amazing that after a 60 dollar rip not much has changed,0,2018-04-05 20:15:38,0,1,0,0.0,0.6157093644142151,0.0
3030,38944,why is vrx going up merging with dcth whatspy qqq iwm fas jpm c cacc ocn gs lc bac uvxyamzn p x fit wfc wtw tesla,0,2017-05-09 15:42:02,0,1,0,0.0,0.7971592545509338,0.0
3031,15709,the cars must be ordered like every normal tesla its just that the lead goes through the reseller,0,2016-06-12 14:51:41,0,0,1,0.0,0.0,0.8480106592178345
3032,5226,aapl wdc amgn cat tesla amgn spy live stream tonight people in about 2 hours right now it is 743pm my time as i type this i plan on starting it at 930pm or 940pm from this post keep that in mind,0,2018-03-14 23:42:18,0,0,1,0.0,0.0,0.80455082654953
3033,5916,the website do itmodel3refund tesla,1,2018-07-14 00:39:02,1,0,0,0.626160740852356,0.0,0.0
3034,5018,tesla will go back and test 300275,1,2017-10-03 13:39:40,0,1,0,0.0,0.5239484310150146,0.0
3035,36594,exactly scared out of his wits about policy changes leveraging theil and tweeting about tillerson to save his tesla empire,0,2017-01-26 15:40:06,0,1,0,0.0,0.7379011511802673,0.0
3036,4738,tesla 377p downgrade and fed week for pullback,0,2017-09-19 13:43:00,0,0,1,0.0,0.0,0.8924537301063538
3037,8560,tragic will send einhorn a box of short shorts to comfort him through this difficult time,1,2018-08-01 14:34:31,1,0,0,0.8577898144721985,0.0,0.0
3038,30389,said the shiny new bottslaq tesla tesla,0,2018-10-02 21:26:32,0,1,0,0.0,0.9049248099327087,0.0
3039,35022,tesla confirms itll use nvda parts marking a small but significant boost for the chipmaker says our semi analyst,0,2016-10-20 14:30:17,0,1,0,0.0,0.9341336488723755,0.0
3040,13561,things couldnt have lined up better for the steamroom on this tesla dip buy,1,2016-04-11 14:37:29,0,0,1,0.0,0.0,0.7865776419639587
3041,3416,tesla powerwall the product for the vastly underserved wealthy poor,1,2018-10-13 00:53:29,0,1,0,0.0,0.8513719439506531,0.0
3042,12821,watch the surge in markets over next 20 min senate bill vote tonight will create a short covering aapl fb tesla nflx amzn goog nvda,1,2017-11-30 20:37:28,0,1,0,0.0,0.6497132182121277,0.0
3043,30597,they say some people are born on third base and thought they hit a triple ross gerber was born on third base and now hes somehow in a rundown between first and second tesla,0,2018-10-05 23:29:34,0,1,0,0.0,0.8553672432899475,0.0
3044,6136,while simultaneously trimming any cost that isnt critical at least for the next 45 weekslol pump it up for the stock offeringtsla,0,2016-09-03 00:48:51,0,1,0,0.0,0.7774924039840698,0.0
3045,480,tesla tslaq ron thinks a tesla can be charged in 20 minutes and battery costs per car are down to 12 13khes on stronger stuff than elon,0,2018-10-02 11:23:57,0,1,0,0.0,0.9107893705368042,0.0
3046,25748,guess they missed the tesla 1 out of 10 quality cut,0,2016-06-14 18:27:34,0,1,0,0.0,0.9003452658653259,0.0
3047,2135,worse he prob sabotaged his own car they went there quickly obviously cad couldnt have malfunctioned on its own as fred didnt give the obligatory i love tesla disclosure required for cult members,0,2018-11-15 01:27:36,0,1,0,0.0,0.6605684757232666,0.0
3048,34473,market sours on teslas phantom beat stock slides tesla,1,2017-02-23 17:01:30,0,0,1,0.0,0.0,0.926039457321167
3049,17050,lemme ask you something now that left has switched to the right side who is going to dis this stock and insult him i think theres going to be some hesitation on the part of the shorts about posting fake news now tesla tesla if elon had something to do with it genius,1,2018-10-23 19:51:03,0,0,1,0.0,0.0,0.7524427771568298
3050,1165,2018 swing matrix signal returnssignals less than 5 each no subsription or recurring fees register at spy qqq iwm tlt gld aapl amzn bidu googl nflx fb baba nvda gs tesla cmg,1,2018-07-11 19:31:37,0,1,0,0.0,0.8735955953598022,0.0
3051,12990,tesla is the biggest joke of a car company in history the germans are laughing hysterically at this folly,0,2018-08-31 01:10:40,0,0,1,0.0,0.0,0.7997424602508545
3052,27841,this suit is bogus its doing nothing but driving tesla stock down and giving the shorters an early christmas present should be regulating banksters not picking on entrepreneurs and job creators just because trump and kochs dont like,0,2018-09-28 23:34:12,1,0,0,0.7669170498847961,0.0,0.0
3053,15071,sarcasm or not this is worth posting tesla,0,2018-03-01 13:26:04,0,1,0,0.0,0.9107131361961365,0.0
3054,39710,afterhoursup unis jaso tsl chs sune csiq payc tsra fslr scty akam pepdown gnw achn pir mkto tesla,1,2015-02-11 01:50:51,0,1,0,0.0,0.6392119526863098,0.0
3055,7411,stock market legend offers 5 million prize to tesla and ferrari investors tesla race tesla ferrari marketlegendoffers5millionprizeteslaferrariinvestorswbxqoo574ytwitter,0,2017-09-10 23:52:53,0,1,0,0.0,0.8603425025939941,0.0
3056,21578,the sad part is this guy is probably dead honest unless most tesla bs spreaders,0,2018-08-10 15:24:06,0,1,0,0.0,0.8801252841949463,0.0
3057,9287,via samantar crazy eddie memoirs never work for a blabbermouth boss who invites scrutiny it never ends well tesla tslaq tesla,0,2018-12-09 23:06:47,1,0,0,0.9812256693840027,0.0,0.0
3058,6048,sad enforcement is clearly not working in the best interest of tesla shareholders but instead is working to the benefit of short sellers have you not looked at the daily garbage the short sellers spread daily that the media will pick up and affect the stock price wake up,0,2018-09-28 23:51:58,1,0,0,0.8453200459480286,0.0,0.0
3059,4384,with past performance like this how can you not sign up for a free 7day trial to winning option swing trades since 2006 baba googl tesla bidu,0,2018-07-16 23:25:06,0,0,1,0.0,0.0,0.6243388652801514
3060,37312,who play tesla win nice as it fell down for short time ha i am happy for you all,1,2017-02-10 15:28:48,0,1,0,0.0,0.9207862615585327,0.0
3061,22655,no way does a owner unplug from their adapter and then leave the adapter plugged into the car still while they go shop my question is did you plug the charger back in after you took the pic tesla,0,2018-09-01 22:17:42,0,1,0,0.0,0.8960573077201843,0.0
3062,18938,ge general electric co pe ratioge boja tasr tesla ge investing stockgild gilead sciences inc day,1,2015-08-02 06:40:16,0,1,0,0.0,0.8000410199165344,0.0
3063,25276,cc enforcement anybody awake over there anybodytsla,0,2016-08-31 19:31:05,0,1,0,0.0,0.6876038908958435,0.0
3064,1819,whats his bias that he no longer trusts ceo who wrote funding secured and only contingency is sh vote that hes wondering why tesla wont comment on parulekar that he notices tslas valuation is detached from reality that he notices the model 3 quality is poor do tell,0,2018-12-12 21:48:38,0,1,0,0.0,0.8480759859085083,0.0
3065,21208,xly consumer discretionary select sector spdr company infoclick here xly tesla ge uan xly,1,2015-05-21 10:52:05,0,1,0,0.0,0.7169407606124878,0.0
3066,27308,could a new allelectric audi supercar be on the way,1,2017-07-08 03:17:08,0,0,1,0.0,0.0,0.6470869183540344
3067,27758,supercharger network not a profit center megacharging network profit center 7ckwh with 30 gm solarbattery at 59ckwh is totally doable several other ways to keep these costs down including partnering with customers like walmart and pepsi tesla,0,2018-08-27 02:48:31,0,1,0,0.0,0.8608786463737488,0.0
3068,10500,tesla here we are grinding back to lows from that 17350 mention,1,2016-02-24 15:29:16,1,0,0,0.560294508934021,0.0,0.0
3069,31193,bullish for tesla will add this to his stories for the next quarter er if he remains the ceo andor remains a public company,1,2018-08-17 03:45:44,0,0,1,0.0,0.0,0.9124954342842102
3070,1807,noit didnt stop tweeting you are making it worse tesla,0,2018-10-04 22:14:30,0,0,1,0.0,0.0,0.7718202471733093
3071,8194,what are we lookin at here,1,2018-10-19 00:13:02,0,1,0,0.0,0.5405242443084717,0.0
3072,29930,amen no doubt why tesla is so bloated,1,2017-06-06 22:30:25,0,1,0,0.0,0.8367377519607544,0.0
3073,10539,xlk technology select sector spdr changeclick here xlk nymx tesla vtr xlk stocks,1,2015-05-18 10:50:35,0,1,0,0.0,0.8293017148971558,0.0
3074,30127,there are many of those in the inventory lot i think successful match a win for tesla,0,2018-11-12 22:24:44,0,1,0,0.0,0.7475764751434326,0.0
3075,3568,why dont you or tesla just make a solar powered car,1,2018-10-09 19:08:07,0,0,1,0.0,0.0,0.8087952136993408
3076,24804,tesla is a big brand i think you can make extra billions by licensing brand to consumer goods manufacturers like smartphones smart watches etc id do that if i was ceo,0,2018-08-10 15:46:39,0,1,0,0.0,0.6973732709884644,0.0
3077,39396,when traders play games w a stock sometimes they get caught w their pants down i hope they choke on that shit uninvestable nopaint dipsecured tesla tslaq,1,2018-09-11 11:59:34,0,1,0,0.0,0.650529682636261,0.0
3078,14583,tesla price target lifted to 411 at baird who says dont short ahead of model 3,1,2017-08-14 08:52:10,0,0,1,0.0,0.0,0.6762679815292358
3079,3885,shmucks its not about elon its about the product this is why you keep losing burning cash tesla,0,2017-10-18 07:15:06,0,0,1,0.0,0.0,0.4933178722858429
3080,16551,tesla 376 is the first target,1,2017-05-05 15:53:17,0,0,1,0.0,0.0,0.8539475798606873
3081,33356,tesla motors inc tesla support zone intradaymotorsinctslasupportzone25html,0,2016-08-25 17:50:05,0,0,1,0.0,0.0,0.6770688891410828
3082,34167,why tesla m3 will be musks undoing teslamodel3willbeelonmusksundoinghtml wow this is good even you tesla short libs out there have to respect fox on this,0,2016-08-04 15:52:02,0,1,0,0.0,0.9134582877159119,0.0
3083,19471,riders on the stormy tesla spx dji eem udn tnx,1,2018-05-04 02:06:24,0,1,0,0.0,0.6717243194580078,0.0
3084,5011,good luck tesla,0,2016-11-03 18:48:17,0,0,1,0.0,0.0,0.6379354000091553
3085,39429,tslaupdate341345 worked nicely on breakworth holding onto if momo holds with 3493513 target,1,2017-06-05 17:39:56,0,1,0,0.0,0.8387147188186646,0.0
3086,10676,renault nissan is the largest actually tesla,1,2018-09-04 07:14:46,0,0,1,0.0,0.0,0.7026673555374146
3087,342,happy hour episode 15 coldcock herbal whisky heavy metal and getting coldcocked on trades hourepisode15coldcockherbalwhiskyheavymetalandgettingcoldcockedontrades spy tesla podd clvs,1,2017-01-16 21:00:02,0,1,0,0.0,0.5876366496086121,0.0
3088,20807,theyll make it back on tesla ad package of course elon will call it cool car information between the articles,1,2015-08-22 23:31:50,0,0,1,0.0,0.0,0.7688668370246887
3089,7474,company should get a new ceo and change the name tesla monmykknees is available,0,2018-09-27 23:10:13,0,0,1,0.0,0.0,0.9064472317695618
3090,38655,since your tesla puts are toast today you might as well spend some time researching,0,2018-10-01 14:54:00,0,1,0,0.0,0.8824783563613892,0.0
3091,5114,every friday i ask myself the same question is today the day tesla files bankruptcy and becomes tslaq thoughts,1,2018-09-07 20:54:08,0,1,0,0.0,0.8877005577087402,0.0
3092,18237,tesla again so you chickened out and covered your short,0,2016-08-10 18:11:58,1,0,0,0.558108925819397,0.0,0.0
3093,7024,dont miss our next free option trade sign up for our daily free trades at nvda tesla gs gild baba googl fb,1,2018-10-16 13:01:38,0,1,0,0.0,0.8481263518333435,0.0
3094,15135,this tells me that a smart analyst at the fund has realized that tesla is technically insolvent with no hope of raising funds to pay off suppliers and the coming 1 billion in bonds the 230mm due this month i assume will paid from cash that should go to suppliers,1,2018-11-05 14:45:38,0,0,1,0.0,0.0,0.7567785382270813
3095,30955,of course no source of funding mentioned tesla teslaprivate,0,2018-08-07 19:36:25,0,0,1,0.0,0.0,0.6122768521308899
3096,15011,joking aside past 8 sessions of consolidation providing springboard for new alltime highs on tesla in the next few weeks,1,2017-02-06 19:07:31,0,1,0,0.0,0.6097936630249023,0.0
3097,25264,tesla is using its own erp system warp its architect and cio left the company without notice now reports of unpaid bills pile up,0,2016-04-30 12:08:28,0,1,0,0.0,0.820279598236084,0.0
3098,36449,tesla semis should be available from the end of 2019tsla upspreorders125teslasemitrucksnewsdetails41539013,0,2017-12-19 14:58:58,0,0,1,0.0,0.0,0.9344139695167542
3099,5321,massive layoffs and reorganization ahead at tesla massivelayoffsreorganizationaheadtesla via,1,2018-10-07 17:00:53,0,1,0,0.0,0.8986613154411316,0.0
3100,7920,i think to say the demographics of tesla equity holders is akin to the worlds pop is wrong musk but yeahmore are noticing,1,2017-07-10 13:47:38,0,0,1,0.0,0.0,0.5936549305915833
3101,32799,volume alert tesla 23919 tesla motors inc tesla hit a high today of 24085 closing the day 1030 at 23919,0,2016-06-08 15:17:05,0,0,1,0.0,0.0,0.49675115942955017
3102,9441,111375 of bearish unusual option activity detected for tesla optionactivitytslalatesttrades,1,2018-09-12 17:00:47,0,1,0,0.0,0.8277513980865479,0.0
3103,21430,active traders try one of these free trading guidesnflx tesla aapl ibb gs fb amzn googl nvda,0,2017-10-31 22:30:13,0,1,0,0.0,0.671912431716919,0.0
3104,19577,lol tesla doesnt want to go red push it down people has really good support at 331330,0,2018-06-26 13:42:55,0,0,1,0.0,0.0,0.5436021089553833
3105,39607,free video with setups for nov 17 some solid setups pcln aapl tesla fb baba marketanalysis201711somesolidsetups,1,2017-11-16 22:34:57,0,0,1,0.0,0.0,0.5967850089073181
3106,5598,friday 11 pm the ideal time for announcements of this magnitude what a bunch of amateurs tesla tslaq,0,2018-08-25 05:22:13,0,1,0,0.0,0.8756910562515259,0.0
3107,29040,tesla i bet elon has one more trick up his sleeve before this week is over,0,2018-05-10 15:16:28,1,0,0,0.624269425868988,0.0,0.0
3108,7555,10617 elliott wave updates for momentum nvda baba acia tesla,1,2017-01-06 20:26:19,0,1,0,0.0,0.3681689500808716,0.0
3109,1590,i love how tesla reports adjusted revenuei mean thats just the gold standard in diy accounting,0,2016-05-04 20:08:48,0,0,1,0.0,0.0,0.6525879502296448
3110,39303,tesla 31770 break now confirms it basically momentum shot,0,2018-08-21 18:40:11,0,1,0,0.0,0.6053116321563721,0.0
3111,5874,tesla 3 days with teslas p85d truly insane xrefnewsalerttweetadw1126416,0,2015-07-14 22:36:06,0,1,0,0.0,0.49493780732154846,0.0
3112,19635,it cant depreciate if it doesnt exist tesla,0,2017-11-24 17:18:48,0,1,0,0.0,0.5733546018600464,0.0
3113,37580,3 steps to executing a swing trade alert tradealert swingtrader optionstrader luv tesla aapl,0,2016-10-28 16:16:01,0,1,0,0.0,0.7910815477371216,0.0
3114,24965,searching elon musk on twitter i get elon musk 320 tweets in the last hour wow tweeting has become a full time gig tesla,0,2018-05-19 00:31:24,0,1,0,0.0,0.582220733165741,0.0
3115,33345,tesla coming into the rising 5 day support 29170s292 big drop if they lose that spot on close 281 10 day,0,2018-04-09 19:24:30,0,1,0,0.0,0.8816331624984741,0.0
3116,4530,tesla just walking it down incessantly from upper 375s,0,2018-08-08 19:23:55,0,1,0,0.0,0.773966908454895,0.0
3117,24893,tesla needs to get through this zone to break current downtrend,0,2015-11-03 23:38:52,0,1,0,0.0,0.8098493814468384,0.0
3118,7589,againhow is this trolling by showing tesla financials are you trolling me my god,0,2018-03-14 17:52:27,0,1,0,0.0,0.9196061491966248,0.0
3119,1240,tesla do you think that we will see a selloff nearing 190 or do you think we have momentum move past 190 towards 200,1,2016-02-26 09:15:41,0,1,0,0.0,0.5084947347640991,0.0
3120,25922,alternate theory for the musk trip to dc yesterdaymusk was blabbering about freedom in his event at the tesla gigafactory this week to which gave this wtf look like what the hell is wrong with this guy,1,2018-10-12 14:42:12,0,1,0,0.0,0.5926372408866882,0.0
3121,34284,teslas latest price changes could be good for business tesla incslashesthepriceofmodelsaspx,1,2017-04-17 21:20:06,1,0,0,0.5177718997001648,0.0,0.0
3122,31977,enron tesla forum juxtaposition thread just for fun none of this is meaningful analysis my opinion is that efforts to manipulate stock prices by upgradesdowngrades are much more common than is commonly recognized 9202000 1n,1,2018-07-25 03:04:54,0,1,0,0.0,0.8626115918159485,0.0
3123,37535,right before earnings from former cfo of a data storage company tesla,1,2018-07-30 20:23:48,0,1,0,0.0,0.8172672986984253,0.0
3124,23068,gm vs tesla vs hog vs f compared across 9 critical measures,0,2015-06-02 06:08:21,0,1,0,0.0,0.8945652842521667,0.0
3125,19559,as has noticed appears tripp coutersuit alleges willful misclassification of a material amount of opex as capex massive allegation with claimed documentation if supported it is among the most egregious and simplistic kinds of reporting fraud tesla,1,2018-07-31 23:56:08,0,0,1,0.0,0.0,0.6459653377532959
3126,21601,rt qqq hft algos triggered buy in sigmax crossfinder ats lx 1014 pt 10650 quant msft nflx fb gpro amzn goog tesla aapl,0,2015-09-22 14:16:09,0,0,1,0.0,0.0,0.8818520307540894
3127,39760,newly issued tesla senior debt currently trading 97000 hit what i believe is an alltime low this morning of 96900,0,2017-10-27 14:09:37,0,1,0,0.0,0.8558748364448547,0.0
3128,9281,tesla tesla motors inc tesla company overview stock message board recent posts id3452969,0,2015-12-31 20:06:44,0,1,0,0.0,0.7174118161201477,0.0
3129,3628,musk tweets that tesla could go private now trading in company shares has been halted reportstweetsteslacouldgoprivatetradingin13138399php,0,2018-08-07 18:46:25,0,1,0,0.0,0.8902081847190857,0.0
3130,29870,tesla is the new aapl when they launched the 1st iphone they are going to destroy all the competition jim revolutionary,1,2016-04-04 15:28:34,0,1,0,0.0,0.6046570539474487,0.0
3131,24619,how much is tesla since it ipod w shorts and skeptics screaming the end is near going on 8 years now dont pretend like it is unclear which side has been right so far,0,2018-06-14 17:11:14,0,0,1,0.0,0.0,0.7712746262550354
3132,16269,anac anacor pharmaceuticals inc last priceanac dust tesla ctix anac tradeideas stockmarket,0,2015-07-15 22:32:04,0,1,0,0.0,0.8906024098396301,0.0
3133,7401,googl seo searchengineoptimization bots like retweeting from gm tesla f appleearnings,0,2016-10-25 07:25:08,0,0,1,0.0,0.0,0.8357733488082886
3134,21963,via wsj regulatory specialists said elon musks new tweets potentially violate one of the main principles of his settlement with the sec tesla,0,2018-10-05 08:16:34,0,0,1,0.0,0.0,0.5807989835739136
3135,11863,interactive brokers are savvy risk managers interactive brokers increases margin requirement for tesla tesla,1,2018-07-27 18:40:55,0,1,0,0.0,0.6507459878921509,0.0
3136,9378,us regulator finds no evidence of defects after tesla death probe teslasafetyiduskbn1532f8 tesla,1,2017-01-20 11:03:14,0,0,1,0.0,0.0,0.828588604927063
3137,35399,well if this will holds to be true then i am impressed by the negative earnings of tesla other manufacturers are in the green with substantially slimmer margins do they have a moneyburning pit at fremont,1,2018-05-31 16:29:07,0,1,0,0.0,0.7365559935569763,0.0
3138,39018,so adding to tesla short position or already busted account margincall,1,2017-02-07 04:05:05,0,0,1,0.0,0.0,0.7739089727401733
3139,33182,tesla bears about to be surprised by the correlation with oil going from zero to almost 1 as wti breaks higher oott,0,2017-11-03 19:19:12,0,1,0,0.0,0.6769025325775146,0.0
3140,33233,after that short squeeze to 317 very tempting to short tesla above 315 with a target of 307308 again,1,2018-01-04 17:25:20,1,0,0,0.6600537896156311,0.0,0.0
3141,30804,you bet ya knows fireworks and a chinese fireworks will burnshorts tesla,1,2018-07-01 14:22:59,0,1,0,0.0,0.8607438206672668,0.0
3142,26830,we own bmw x5 and range rover and they are all shitalpha compared to tesla,1,2017-03-16 05:44:08,0,1,0,0.0,0.6549051403999329,0.0
3143,24992,via qtrresearch tesla dropping a buck every minute that an 8k isnt filed tesla,0,2018-08-08 12:45:15,0,1,0,0.0,0.7375954985618591,0.0
3144,20905,tesla and the bears cowardly disappear back to their hole,1,2017-07-17 13:46:11,0,0,1,0.0,0.0,0.9151219129562378
3145,4165,madaz watchlist for 32015 main cndo aapl fb baba side fold mvis yelp prta tesla stocks trading daytrading,0,2015-03-20 04:08:06,0,0,1,0.0,0.0,0.5530993342399597
3146,5227,f and gm are scared shitlessafter getting out of sedans their last stand it with trucks its truly sadtsla,0,2018-12-15 14:38:46,0,1,0,0.0,0.8168402314186096,0.0
3147,16812,bring it vw tesla,1,2018-10-26 15:33:32,0,1,0,0.0,0.8077922463417053,0.0
3148,35730,finally a real nice day for bears tesla googl baba yhoo cybr feye fb gpro,0,2015-02-23 20:27:40,0,1,0,0.0,0.927364706993103,0.0
3149,2237,so thats what the solar shingles now look like seriously how is this any different from other solar installations tesla,1,2018-11-21 06:15:34,0,1,0,0.0,0.8095111846923828,0.0
3150,24613,2 thats about a 7yr life based on current ppe nonscty of 112b at tesla bmw and vwaudi are at 4yrs gm at 7yrs butthose oems have an independent dealer market unlike tesla which is building out its own service centerssupercharging,1,2018-12-06 16:30:29,0,0,1,0.0,0.0,0.6515392065048218
3151,39117,dgdm sets a new hod and new 52week high 04 vape cbis cbds tesla mfst yerr imtl,0,2016-11-11 14:35:38,0,1,0,0.0,0.6945840120315552,0.0
3152,18618,tesla starts using its own currency tesla,0,2016-08-03 09:56:20,0,1,0,0.0,0.6325520277023315,0.0
3153,15614,look how far tesla has come in ten short years,0,2018-09-17 01:51:47,0,1,0,0.0,0.8439939618110657,0.0
3154,34734,well have clarity on production on q4 call for suretakethattothebank tesla,0,2017-11-01 22:26:33,0,1,0,0.0,0.8678754568099976,0.0
3155,11625,note how in all these model 3 shots tesla carefully never released an eyelevel headon view theyre all offset qteslamodel3imagesnum100sourcelnmstbmischsaxved0ahukewi2wyu8jzvahxbej4khdmqbi0qauicygcbiw1376bih911,1,2017-07-22 12:30:41,0,1,0,0.0,0.6528361439704895,0.0
